 RUNNING SIMULATION...
 T=   8.71010399     , X=   123.177094     , Y=  0.145534888    
 T=   8.72010422     , X=   123.318512     , Y=  0.148572743    
 T=   8.73010445     , X=   123.459930     , Y=  0.150629595    
 T=   8.74010468     , X=   123.601349     , Y=  0.151705444    
 T=   8.75010490     , X=   123.742767     , Y=  0.151800290    
 T=   8.76010513     , X=   123.884186     , Y=  0.150914147    
 T=   8.77010536     , X=   124.025604     , Y=  0.149047002    
 T=   8.78010559     , X=   124.167023     , Y=  0.146198854    
 T=   8.79010582     , X=   124.308441     , Y=  0.142369702    
 T=   8.80010605     , X=   124.449860     , Y=  0.137559548    
 T=   8.81010628     , X=   124.591278     , Y=  0.131768405    
 T=   8.82010651     , X=   124.732697     , Y=  0.124996260    
 T=   8.83010674     , X=   124.874115     , Y=  0.117243111    
 T=   8.84010696     , X=   125.015533     , Y=  0.108508959    
 T=   8.85010719     , X=   125.156952     , Y=   9.87938121E-02
 T=   8.86010742     , X=   125.298370     , Y=   8.80976617E-02
 T=   8.87010765     , X=   125.439789     , Y=   7.64205158E-02
 T=   8.88010788     , X=   125.581207     , Y=   6.37623668E-02
 T=   8.89010811     , X=   125.722626     , Y=   5.01232184E-02
 T=   8.90010834     , X=   125.864044     , Y=   3.55030708E-02
 T=   8.91010857     , X=   126.005463     , Y=   1.99019257E-02
 T=   8.92010880     , X=   126.146881     , Y=   3.31978081E-03
 T=   8.93010902     , X=   126.288300     , Y=   0.00000000    
 T=   8.94010925     , X=   126.429718     , Y=   1.21470513E-02
 T=   8.95010948     , X=   126.571136     , Y=   2.33131032E-02
 T=   8.96010971     , X=   126.712555     , Y=   3.34981531E-02
 T=   8.97010994     , X=   126.853973     , Y=   4.27022055E-02
 T=   8.98011017     , X=   126.995392     , Y=   5.09252548E-02
 T=   8.99011040     , X=   127.136810     , Y=   5.81673048E-02
 T=   9.00011063     , X=   127.278229     , Y=   6.44283518E-02
 T=   9.01011086     , X=   127.419647     , Y=   6.97083995E-02
 T=   9.02011108     , X=   127.561066     , Y=   7.40074515E-02
 T=   9.03011131     , X=   127.702484     , Y=   7.73255005E-02
 T=   9.04011154     , X=   127.843903     , Y=   7.96625465E-02
 T=   9.05011177     , X=   127.985321     , Y=   8.10185969E-02
 T=   9.06011200     , X=   128.126740     , Y=   8.13936442E-02
 T=   9.07011223     , X=   128.268158     , Y=   8.07876959E-02
 T=   9.08011246     , X=   128.409576     , Y=   7.92007446E-02
 T=   9.09011269     , X=   128.550995     , Y=   7.66327977E-02
 T=   9.10011292     , X=   128.692413     , Y=   7.30838478E-02
 T=   9.11011314     , X=   128.833832     , Y=   6.85538948E-02
 T=   9.12011337     , X=   128.975250     , Y=   6.30429462E-02
 T=   9.13011360     , X=   129.116669     , Y=   5.65509945E-02
 T=   9.14011383     , X=   129.258087     , Y=   4.90780436E-02
 T=   9.15011406     , X=   129.399506     , Y=   4.06240933E-02
 T=   9.16011429     , X=   129.540924     , Y=   3.11891455E-02
 T=   9.17011452     , X=   129.682343     , Y=   2.07731966E-02
 T=   9.18011475     , X=   129.823761     , Y=   9.37624928E-03
 T=   9.19011497     , X=   129.965179     , Y=   0.00000000    
 T=   9.20011520     , X=   130.106598     , Y=   8.51741340E-03
 T=   9.21011543     , X=   130.248016     , Y=   1.60538275E-02
 T=   9.22011566     , X=   130.389435     , Y=   2.26092394E-02
 T=   9.23011589     , X=   130.530853     , Y=   2.81836521E-02
 T=   9.24011612     , X=   130.672272     , Y=   3.27770635E-02
 T=   9.25011635     , X=   130.813690     , Y=   3.63894738E-02
 T=   9.26011658     , X=   130.955109     , Y=   3.90208848E-02
 T=   9.27011681     , X=   131.096527     , Y=   4.06712964E-02
 T=   9.28011703     , X=   131.237946     , Y=   4.13407087E-02
 T=   9.29011726     , X=   131.379364     , Y=   4.10291180E-02
 T=   9.30011749     , X=   131.520782     , Y=   3.97365279E-02
 T=   9.31011772     , X=   131.662201     , Y=   3.74629386E-02
 T=   9.32011795     , X=   131.803619     , Y=   3.42083499E-02
 T=   9.33011818     , X=   131.945038     , Y=   2.99727619E-02
 T=   9.34011841     , X=   132.086456     , Y=   2.47561745E-02
 T=   9.35011864     , X=   132.227875     , Y=   1.85585879E-02
 T=   9.36011887     , X=   132.369293     , Y=   1.13800010E-02
 T=   9.37011909     , X=   132.510712     , Y=   3.22041335E-03
 T=   9.38011932     , X=   132.652130     , Y=   0.00000000    
 T=   9.39011955     , X=   132.793549     , Y=   6.25126110E-03
 T=   9.40011978     , X=   132.934967     , Y=   1.15215229E-02
 T=   9.41012001     , X=   133.076385     , Y=   1.58107840E-02
 T=   9.42012024     , X=   133.217804     , Y=   1.91190448E-02
 T=   9.43012047     , X=   133.359222     , Y=   2.14463063E-02
 T=   9.44012070     , X=   133.500641     , Y=   2.27925684E-02
 T=   9.45012093     , X=   133.642059     , Y=   2.31578294E-02
 T=   9.46012115     , X=   133.783478     , Y=   2.25420911E-02
 T=   9.47012138     , X=   133.924896     , Y=   2.09453534E-02
 T=   9.48012161     , X=   134.066315     , Y=   1.83676146E-02
 T=   9.49012184     , X=   134.207733     , Y=   1.48088764E-02
 T=   9.50012207     , X=   134.349152     , Y=   1.02691380E-02
 T=   9.51012230     , X=   134.490570     , Y=   4.74839937E-03
 MT=   9.51012230     , MH=   10.1936970    
 FINDING MAX HEIGHT OF EACH BOUNCE...
 MAKING GRAPH...
 DONE.
